fold,target,dataset,model,acc,pre,rec,f1,auc
10,PETandDX,AD_PPI_shuffled70_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6638
10,PETandDX,AD_PPI_shuffled71_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.7072
10,PETandDX,AD_PPI_shuffled72_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6097
10,PETandDX,AD_PPI_shuffled73_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6887
10,PETandDX,AD_PPI_shuffled74_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6431
10,PETandDX,AD_PPI_shuffled75_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6987
10,PETandDX,AD_PPI_shuffled76_missense,GNN GraphGym,0.6667,0.6564,0.9074,0.7593,0.7144
10,PETandDX,AD_PPI_shuffled77_missense,GNN GraphGym,0.6667,0.6667,0.8518,0.748,0.6517
10,PETandDX,AD_PPI_shuffled78_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6368
10,PETandDX,AD_PPI_shuffled79_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6916
10,PETandDX,AD_PPI_shuffled80_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6531
10,PETandDX,AD_PPI_shuffled81_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.7115
10,PETandDX,AD_PPI_shuffled82_missense,GNN GraphGym,0.6882,0.6814,0.8704,0.7641,0.6553
10,PETandDX,AD_PPI_shuffled83_missense,GNN GraphGym,0.6774,0.6766,0.8518,0.7541,0.6902
10,PETandDX,AD_PPI_shuffled84_missense,GNN GraphGym,0.6129,0.6681,0.6852,0.6545,0.6567
10,PETandDX,AD_PPI_shuffled85_missense,GNN GraphGym,0.6774,0.6766,0.8518,0.7541,0.6446
10,PETandDX,AD_PPI_shuffled86_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6795
10,PETandDX,AD_PPI_shuffled87_missense,GNN GraphGym,0.6344,0.6334,0.9074,0.744,0.6788
10,PETandDX,AD_PPI_shuffled88_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.6667
10,PETandDX,AD_PPI_shuffled89_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.7016
10,PETandDX,AD_PPI_shuffled90_missense,GNN GraphGym,0.5914,0.6443,0.7407,0.6555,0.6731
10,PETandDX,AD_PPI_shuffled91_missense,GNN GraphGym,0.6774,0.6818,0.8333,0.75,0.7073
10,PETandDX,AD_PPI_shuffled92_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6289
10,PETandDX,AD_PPI_shuffled93_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.713
10,PETandDX,AD_PPI_shuffled94_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.6617
10,PETandDX,AD_PPI_shuffled95_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6902
10,PETandDX,AD_PPI_shuffled96_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6382
10,PETandDX,AD_PPI_shuffled97_missense,GNN GraphGym,0.6559,0.6621,0.8333,0.7378,0.6524
10,PETandDX,AD_PPI_shuffled98_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.7044
10,PETandDX,AD_PPI_shuffled99_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6937
10,PETandDX,AD_PPI_shuffled100_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.7016
