fold,target,dataset,model,acc,pre,rec,f1,auc
8,PETandDX,AD_PPI_rewired43_missense,GNN GraphGym,0.6774,0.7222,0.7222,0.7222,0.7536
8,PETandDX,AD_PPI_rewired44_missense,GNN GraphGym,0.6452,0.6553,0.9074,0.7479,0.7436
8,PETandDX,AD_PPI_rewired45_missense,GNN GraphGym,0.5914,0.5296,0.4815,0.5034,0.7059
8,PETandDX,AD_PPI_rewired46_missense,GNN GraphGym,0.6667,0.6687,0.9074,0.7583,0.7949
8,PETandDX,AD_PPI_rewired47_missense,GNN GraphGym,0.5269,0.3871,0.6667,0.4898,0.7664
8,PETandDX,AD_PPI_rewired48_missense,GNN GraphGym,0.6667,0.6687,0.9074,0.7583,0.718
8,PETandDX,AD_PPI_rewired49_missense,GNN GraphGym,0.6882,0.7373,0.8148,0.7552,0.7379
8,PETandDX,AD_PPI_rewired50_missense,GNN GraphGym,0.6559,0.7003,0.7778,0.7272,0.7592
8,PETandDX,AD_PPI_rewired51_missense,GNN GraphGym,0.6452,0.6553,0.9074,0.7479,0.7906
8,PETandDX,AD_PPI_rewired52_missense,GNN GraphGym,0.6882,0.7373,0.8148,0.7552,0.7393
8,PETandDX,AD_PPI_rewired53_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7179
8,PETandDX,AD_PPI_rewired54_missense,GNN GraphGym,0.7312,0.7987,0.7222,0.7579,0.6995
8,PETandDX,AD_PPI_rewired55_missense,GNN GraphGym,0.6452,0.6553,0.9074,0.7479,0.7343
8,PETandDX,AD_PPI_rewired56_missense,GNN GraphGym,0.7097,0.7507,0.8148,0.7656,0.7222
8,PETandDX,AD_PPI_rewired57_missense,GNN GraphGym,0.6989,0.7523,0.7222,0.7364,0.7657
8,PETandDX,AD_PPI_rewired58_missense,GNN GraphGym,0.4731,0.2069,0.3333,0.2553,0.7621
8,PETandDX,AD_PPI_rewired59_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.703
8,PETandDX,AD_PPI_rewired60_missense,GNN GraphGym,0.6882,0.737,0.7963,0.754,0.7365
8,PETandDX,AD_PPI_rewired61_missense,GNN GraphGym,0.6774,0.7181,0.7592,0.7334,0.7129
8,PETandDX,AD_PPI_rewired62_missense,GNN GraphGym,0.7527,0.8327,0.7222,0.7729,0.7507
8,PETandDX,AD_PPI_rewired63_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7457
8,PETandDX,AD_PPI_rewired64_missense,GNN GraphGym,0.6774,0.725,0.7963,0.7468,0.7186
8,PETandDX,AD_PPI_rewired65_missense,GNN GraphGym,0.5699,0.6151,0.5926,0.5259,0.7521
8,PETandDX,AD_PPI_rewired66_missense,GNN GraphGym,0.6667,0.5556,0.537,0.5433,0.787
8,PETandDX,AD_PPI_rewired67_missense,GNN GraphGym,0.5591,0.4792,0.5556,0.4949,0.7692
8,PETandDX,AD_PPI_rewired68_missense,GNN GraphGym,0.7097,0.766,0.7407,0.7496,0.7635
8,PETandDX,AD_PPI_rewired69_missense,GNN GraphGym,0.6989,0.7505,0.7222,0.736,0.7614
8,PETandDX,AD_PPI_rewired70_missense,GNN GraphGym,0.6237,0.6505,0.8333,0.722,0.7386
8,PETandDX,AD_PPI_rewired71_missense,GNN GraphGym,0.7097,0.7254,0.8519,0.7739,0.7764
8,PETandDX,AD_PPI_rewired72_missense,GNN GraphGym,0.6237,0.6505,0.8333,0.722,0.7002
8,PETandDX,AD_PPI_rewired73_missense,GNN GraphGym,0.6667,0.6893,0.9074,0.7629,0.8134
8,PETandDX,AD_PPI_rewired74_missense,GNN GraphGym,0.4946,0.384,0.6296,0.4768,0.6923
8,PETandDX,AD_PPI_rewired75_missense,GNN GraphGym,0.7097,0.7486,0.8148,0.7651,0.8127
8,PETandDX,AD_PPI_rewired76_missense,GNN GraphGym,0.6667,0.7098,0.7592,0.7278,0.7016
8,PETandDX,AD_PPI_rewired77_missense,GNN GraphGym,0.6667,0.6893,0.9074,0.7629,0.7877
8,PETandDX,AD_PPI_rewired78_missense,GNN GraphGym,0.5699,0.4824,0.5741,0.5075,0.7244
8,PETandDX,AD_PPI_rewired79_missense,GNN GraphGym,0.6021,0.6401,0.7963,0.7024,0.7215
8,PETandDX,AD_PPI_rewired80_missense,GNN GraphGym,0.6774,0.7222,0.7222,0.7222,0.6888
8,PETandDX,AD_PPI_rewired81_missense,GNN GraphGym,0.6452,0.6553,0.9074,0.7479,0.7714
8,PETandDX,AD_PPI_rewired82_missense,GNN GraphGym,0.4947,0.2069,0.3333,0.2553,0.7714
8,PETandDX,AD_PPI_rewired83_missense,GNN GraphGym,0.6882,0.7373,0.8148,0.7552,0.7364
8,PETandDX,AD_PPI_rewired84_missense,GNN GraphGym,0.6667,0.7098,0.7592,0.7278,0.7037
8,PETandDX,AD_PPI_rewired85_missense,GNN GraphGym,0.5914,0.4958,0.5741,0.518,0.7721
8,PETandDX,AD_PPI_rewired86_missense,GNN GraphGym,0.6882,0.7167,0.8148,0.7506,0.7529
8,PETandDX,AD_PPI_rewired87_missense,GNN GraphGym,0.7097,0.7414,0.7778,0.7569,0.7379
8,PETandDX,AD_PPI_rewired88_missense,GNN GraphGym,0.5484,0.4138,0.6667,0.5107,0.7571
8,PETandDX,AD_PPI_rewired89_missense,GNN GraphGym,0.6452,0.6647,0.8333,0.7306,0.7137
8,PETandDX,AD_PPI_rewired90_missense,GNN GraphGym,0.5699,0.4484,0.5741,0.4925,0.7336
8,PETandDX,AD_PPI_rewired91_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7272
8,PETandDX,AD_PPI_rewired92_missense,GNN GraphGym,0.6882,0.7081,0.7963,0.745,0.6766
8,PETandDX,AD_PPI_rewired93_missense,GNN GraphGym,0.6452,0.6553,0.9074,0.7479,0.7436
8,PETandDX,AD_PPI_rewired94_missense,GNN GraphGym,0.7527,0.8327,0.7222,0.7729,0.7472
8,PETandDX,AD_PPI_rewired95_missense,GNN GraphGym,0.6882,0.7467,0.7407,0.7379,0.7073
8,PETandDX,AD_PPI_rewired96_missense,GNN GraphGym,0.6021,0.6401,0.7963,0.7024,0.7058
8,PETandDX,AD_PPI_rewired97_missense,GNN GraphGym,0.6344,0.6719,0.7778,0.7134,0.6439
8,PETandDX,AD_PPI_rewired98_missense,GNN GraphGym,0.6667,0.694,0.8333,0.7448,0.7222
8,PETandDX,AD_PPI_rewired99_missense,GNN GraphGym,0.6559,0.6713,0.9074,0.7551,0.807
8,PETandDX,AD_PPI_rewired100_missense,GNN GraphGym,0.6237,0.6381,0.8704,0.728,0.7194
9,PETandDX,AD_PPI_rewired1_missense,GNN GraphGym,0.6129,0.8571,0.4444,0.525,0.7414
9,PETandDX,AD_PPI_rewired2_missense,GNN GraphGym,0.6129,0.7738,0.463,0.5492,0.7308
9,PETandDX,AD_PPI_rewired3_missense,GNN GraphGym,0.6129,0.739,0.4815,0.5403,0.7365
9,PETandDX,AD_PPI_rewired4_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7286
9,PETandDX,AD_PPI_rewired5_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.735
9,PETandDX,AD_PPI_rewired6_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7222
9,PETandDX,AD_PPI_rewired7_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7364
9,PETandDX,AD_PPI_rewired8_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7307
9,PETandDX,AD_PPI_rewired9_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7265
9,PETandDX,AD_PPI_rewired10_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7407
9,PETandDX,AD_PPI_rewired11_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7251
9,PETandDX,AD_PPI_rewired12_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7479
9,PETandDX,AD_PPI_rewired13_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7201
9,PETandDX,AD_PPI_rewired14_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7364
9,PETandDX,AD_PPI_rewired15_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7535
9,PETandDX,AD_PPI_rewired16_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7443
9,PETandDX,AD_PPI_rewired17_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7422
9,PETandDX,AD_PPI_rewired18_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7479
9,PETandDX,AD_PPI_rewired19_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7201
9,PETandDX,AD_PPI_rewired20_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7351
9,PETandDX,AD_PPI_rewired21_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7507
9,PETandDX,AD_PPI_rewired22_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7222
9,PETandDX,AD_PPI_rewired23_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.75
9,PETandDX,AD_PPI_rewired24_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7436
9,PETandDX,AD_PPI_rewired25_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7464
9,PETandDX,AD_PPI_rewired26_missense,GNN GraphGym,0.6774,0.7571,0.6667,0.7039,0.7286
9,PETandDX,AD_PPI_rewired27_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7151
9,PETandDX,AD_PPI_rewired28_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7436
9,PETandDX,AD_PPI_rewired29_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7329
9,PETandDX,AD_PPI_rewired30_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7287
9,PETandDX,AD_PPI_rewired31_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7464
9,PETandDX,AD_PPI_rewired32_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7286
9,PETandDX,AD_PPI_rewired33_missense,GNN GraphGym,0.6022,0.8305,0.463,0.5244,0.7286
9,PETandDX,AD_PPI_rewired34_missense,GNN GraphGym,0.6022,0.5168,0.4444,0.4768,0.7422
9,PETandDX,AD_PPI_rewired35_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7436
9,PETandDX,AD_PPI_rewired36_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7372
9,PETandDX,AD_PPI_rewired37_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7236
9,PETandDX,AD_PPI_rewired38_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7578
9,PETandDX,AD_PPI_rewired39_missense,GNN GraphGym,0.6882,0.7451,0.7037,0.7238,0.7357
9,PETandDX,AD_PPI_rewired40_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7564
9,PETandDX,AD_PPI_rewired41_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7358
9,PETandDX,AD_PPI_rewired42_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7414
9,PETandDX,AD_PPI_rewired43_missense,GNN GraphGym,0.6022,0.5168,0.4444,0.4768,0.7308
9,PETandDX,AD_PPI_rewired44_missense,GNN GraphGym,0.5591,0.4554,0.537,0.4741,0.7436
9,PETandDX,AD_PPI_rewired45_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7286
9,PETandDX,AD_PPI_rewired46_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.745
9,PETandDX,AD_PPI_rewired47_missense,GNN GraphGym,0.6022,0.5168,0.4444,0.4768,0.7222
9,PETandDX,AD_PPI_rewired48_missense,GNN GraphGym,0.6667,0.7591,0.6296,0.6869,0.7265
9,PETandDX,AD_PPI_rewired49_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7393
9,PETandDX,AD_PPI_rewired50_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7393
9,PETandDX,AD_PPI_rewired51_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7307
9,PETandDX,AD_PPI_rewired52_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7415
9,PETandDX,AD_PPI_rewired53_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7464
9,PETandDX,AD_PPI_rewired54_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7564
9,PETandDX,AD_PPI_rewired55_missense,GNN GraphGym,0.5914,0.5238,0.4074,0.4583,0.7514
9,PETandDX,AD_PPI_rewired56_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7593
9,PETandDX,AD_PPI_rewired57_missense,GNN GraphGym,0.5591,0.4554,0.537,0.4741,0.7336
9,PETandDX,AD_PPI_rewired58_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7286
9,PETandDX,AD_PPI_rewired59_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.755
9,PETandDX,AD_PPI_rewired60_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7479
9,PETandDX,AD_PPI_rewired61_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7521
9,PETandDX,AD_PPI_rewired62_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7443
9,PETandDX,AD_PPI_rewired63_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.735
9,PETandDX,AD_PPI_rewired64_missense,GNN GraphGym,0.6667,0.7591,0.6296,0.6869,0.7372
9,PETandDX,AD_PPI_rewired65_missense,GNN GraphGym,0.6022,0.5168,0.4444,0.4768,0.7457
9,PETandDX,AD_PPI_rewired66_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7279
9,PETandDX,AD_PPI_rewired67_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7536
9,PETandDX,AD_PPI_rewired68_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7393
9,PETandDX,AD_PPI_rewired69_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7272
9,PETandDX,AD_PPI_rewired70_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7372
9,PETandDX,AD_PPI_rewired71_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7521
9,PETandDX,AD_PPI_rewired72_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7372
9,PETandDX,AD_PPI_rewired73_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7393
9,PETandDX,AD_PPI_rewired74_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7493
9,PETandDX,AD_PPI_rewired75_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7372
9,PETandDX,AD_PPI_rewired76_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7322
9,PETandDX,AD_PPI_rewired77_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7293
9,PETandDX,AD_PPI_rewired78_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7414
9,PETandDX,AD_PPI_rewired79_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7372
9,PETandDX,AD_PPI_rewired80_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7365
9,PETandDX,AD_PPI_rewired81_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7293
9,PETandDX,AD_PPI_rewired82_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7329
9,PETandDX,AD_PPI_rewired83_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7457
9,PETandDX,AD_PPI_rewired84_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7521
9,PETandDX,AD_PPI_rewired85_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7436
9,PETandDX,AD_PPI_rewired86_missense,GNN GraphGym,0.6022,0.5168,0.4444,0.4768,0.7094
9,PETandDX,AD_PPI_rewired87_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7464
9,PETandDX,AD_PPI_rewired88_missense,GNN GraphGym,0.6021,0.8571,0.4259,0.4934,0.7357
9,PETandDX,AD_PPI_rewired89_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7258
9,PETandDX,AD_PPI_rewired90_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7536
9,PETandDX,AD_PPI_rewired91_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7193
9,PETandDX,AD_PPI_rewired92_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7365
9,PETandDX,AD_PPI_rewired93_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7329
9,PETandDX,AD_PPI_rewired94_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7286
9,PETandDX,AD_PPI_rewired95_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7294
9,PETandDX,AD_PPI_rewired96_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7521
9,PETandDX,AD_PPI_rewired97_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7514
9,PETandDX,AD_PPI_rewired98_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7365
9,PETandDX,AD_PPI_rewired99_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7222
9,PETandDX,AD_PPI_rewired100_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7265
10,PETandDX,AD_PPI_rewired1_missense,GNN GraphGym,0.6667,0.6729,0.8333,0.7442,0.7222
10,PETandDX,AD_PPI_rewired2_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6553
10,PETandDX,AD_PPI_rewired3_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6353
10,PETandDX,AD_PPI_rewired4_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6161
10,PETandDX,AD_PPI_rewired5_missense,GNN GraphGym,0.6667,0.6667,0.8518,0.748,0.6902
10,PETandDX,AD_PPI_rewired6_missense,GNN GraphGym,0.6667,0.6669,0.8518,0.7479,0.6602
10,PETandDX,AD_PPI_rewired7_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6645
10,PETandDX,AD_PPI_rewired8_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6503
10,PETandDX,AD_PPI_rewired9_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.7087
10,PETandDX,AD_PPI_rewired10_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6653
10,PETandDX,AD_PPI_rewired11_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6646
10,PETandDX,AD_PPI_rewired12_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6987
10,PETandDX,AD_PPI_rewired13_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.683
10,PETandDX,AD_PPI_rewired14_missense,GNN GraphGym,0.6452,0.642,0.8889,0.7442,0.7101
10,PETandDX,AD_PPI_rewired15_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6831
10,PETandDX,AD_PPI_rewired16_missense,GNN GraphGym,0.6452,0.6417,0.8889,0.7431,0.6688
10,PETandDX,AD_PPI_rewired17_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6716
10,PETandDX,AD_PPI_rewired18_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6873
10,PETandDX,AD_PPI_rewired19_missense,GNN GraphGym,0.6667,0.6719,0.8333,0.7439,0.7065
10,PETandDX,AD_PPI_rewired20_missense,GNN GraphGym,0.6237,0.6323,0.8518,0.7248,0.6567
10,PETandDX,AD_PPI_rewired21_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.7158
10,PETandDX,AD_PPI_rewired22_missense,GNN GraphGym,0.6774,0.6818,0.8333,0.75,0.6887
10,PETandDX,AD_PPI_rewired23_missense,GNN GraphGym,0.6559,0.6527,0.9074,0.7551,0.7115
10,PETandDX,AD_PPI_rewired24_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6788
10,PETandDX,AD_PPI_rewired25_missense,GNN GraphGym,0.6667,0.6719,0.8333,0.7439,0.666
10,PETandDX,AD_PPI_rewired26_missense,GNN GraphGym,0.6774,0.6717,0.8704,0.7579,0.6595
10,PETandDX,AD_PPI_rewired27_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6303
10,PETandDX,AD_PPI_rewired28_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6802
10,PETandDX,AD_PPI_rewired29_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.7009
10,PETandDX,AD_PPI_rewired30_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6859
10,PETandDX,AD_PPI_rewired31_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.636
10,PETandDX,AD_PPI_rewired32_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.6496
10,PETandDX,AD_PPI_rewired33_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.7137
10,PETandDX,AD_PPI_rewired34_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6674
10,PETandDX,AD_PPI_rewired35_missense,GNN GraphGym,0.6774,0.6818,0.8333,0.75,0.6403
10,PETandDX,AD_PPI_rewired36_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6418
10,PETandDX,AD_PPI_rewired37_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.678
10,PETandDX,AD_PPI_rewired38_missense,GNN GraphGym,0.6774,0.6818,0.8333,0.75,0.6517
10,PETandDX,AD_PPI_rewired39_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.6653
10,PETandDX,AD_PPI_rewired40_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6959
10,PETandDX,AD_PPI_rewired41_missense,GNN GraphGym,0.6667,0.6667,0.8518,0.748,0.6503
10,PETandDX,AD_PPI_rewired42_missense,GNN GraphGym,0.6237,0.6285,0.8889,0.734,0.661
10,PETandDX,AD_PPI_rewired43_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6759
10,PETandDX,AD_PPI_rewired44_missense,GNN GraphGym,0.6667,0.6669,0.8518,0.7479,0.6916
10,PETandDX,AD_PPI_rewired45_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.7051
10,PETandDX,AD_PPI_rewired46_missense,GNN GraphGym,0.6667,0.6719,0.8333,0.7439,0.6588
10,PETandDX,AD_PPI_rewired47_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.7187
10,PETandDX,AD_PPI_rewired48_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.6503
10,PETandDX,AD_PPI_rewired49_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6973
10,PETandDX,AD_PPI_rewired50_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.6325
10,PETandDX,AD_PPI_rewired51_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6389
10,PETandDX,AD_PPI_rewired52_missense,GNN GraphGym,0.6559,0.6621,0.8333,0.7378,0.6945
10,PETandDX,AD_PPI_rewired53_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6446
10,PETandDX,AD_PPI_rewired54_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6418
10,PETandDX,AD_PPI_rewired55_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.7137
10,PETandDX,AD_PPI_rewired56_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.7009
10,PETandDX,AD_PPI_rewired57_missense,GNN GraphGym,0.6667,0.6669,0.8518,0.7479,0.6574
10,PETandDX,AD_PPI_rewired58_missense,GNN GraphGym,0.6774,0.6766,0.8518,0.7541,0.688
10,PETandDX,AD_PPI_rewired59_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6318
10,PETandDX,AD_PPI_rewired60_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6432
10,PETandDX,AD_PPI_rewired61_missense,GNN GraphGym,0.7097,0.7078,0.8518,0.7731,0.7272
10,PETandDX,AD_PPI_rewired62_missense,GNN GraphGym,0.6667,0.6669,0.8518,0.7479,0.6645
10,PETandDX,AD_PPI_rewired63_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.6916
10,PETandDX,AD_PPI_rewired64_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6774
10,PETandDX,AD_PPI_rewired65_missense,GNN GraphGym,0.6559,0.6621,0.8333,0.7378,0.7009
10,PETandDX,AD_PPI_rewired66_missense,GNN GraphGym,0.6667,0.6719,0.8333,0.7439,0.6332
10,PETandDX,AD_PPI_rewired67_missense,GNN GraphGym,0.6667,0.6667,0.8518,0.748,0.6695
10,PETandDX,AD_PPI_rewired68_missense,GNN GraphGym,0.6774,0.6715,0.8704,0.758,0.6517
10,PETandDX,AD_PPI_rewired69_missense,GNN GraphGym,0.6774,0.6766,0.8518,0.7541,0.6845
10,PETandDX,AD_PPI_rewired70_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6638
10,PETandDX,AD_PPI_rewired71_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.703
10,PETandDX,AD_PPI_rewired72_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.6154
10,PETandDX,AD_PPI_rewired73_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6852
10,PETandDX,AD_PPI_rewired74_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6816
10,PETandDX,AD_PPI_rewired75_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.693
10,PETandDX,AD_PPI_rewired76_missense,GNN GraphGym,0.6774,0.6766,0.8518,0.7541,0.7215
10,PETandDX,AD_PPI_rewired77_missense,GNN GraphGym,0.6667,0.6667,0.8518,0.748,0.6482
10,PETandDX,AD_PPI_rewired78_missense,GNN GraphGym,0.6451,0.638,0.9259,0.7528,0.6425
10,PETandDX,AD_PPI_rewired79_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.7002
10,PETandDX,AD_PPI_rewired80_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6546
10,PETandDX,AD_PPI_rewired81_missense,GNN GraphGym,0.6667,0.6669,0.8518,0.7479,0.7172
10,PETandDX,AD_PPI_rewired82_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6467
10,PETandDX,AD_PPI_rewired83_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.7002
10,PETandDX,AD_PPI_rewired84_missense,GNN GraphGym,0.6667,0.6667,0.8518,0.748,0.6595
10,PETandDX,AD_PPI_rewired85_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.646
10,PETandDX,AD_PPI_rewired86_missense,GNN GraphGym,0.6344,0.6334,0.9074,0.744,0.6417
10,PETandDX,AD_PPI_rewired87_missense,GNN GraphGym,0.6237,0.618,0.9444,0.7454,0.6702
10,PETandDX,AD_PPI_rewired88_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6667
